sentence,classification,prev2,prev1,next1,next2
"Aye, Mrs Warwick.",i,"Aye, Mr Mosley.","Aye, Mrs Kale-Smith.","Aye, Mrs Strasburger-President: Aye, Seven ayes, zero, noes, The bills having received the legally required number of votes are passed.","finally, Any discussion."
"Aye, Mrs Strasburger-President: Aye, Seven ayes, zero, noes, The bills having received the legally required number of votes are passed.",b,"Aye, Mrs Kale-Smith.","Aye, Mrs Warwick.","finally, Any discussion.","So, as the council members have said, we will now move on to the motion and resolution."
"finally, Any discussion.",b,"Aye, Mrs Warwick.","Aye, Mrs Strasburger-President: Aye, Seven ayes, zero, noes, The bills having received the legally required number of votes are passed.","So, as the council members have said, we will now move on to the motion and resolution.",We will now move on to the motion and resolution.
"So, as the council members have said, we will now move on to the motion and resolution.",b,"Aye, Mrs Strasburger-President: Aye, Seven ayes, zero, noes, The bills having received the legally required number of votes are passed.","finally, Any discussion.",We will now move on to the motion and resolution.,We will now move on to the motion and resolution.
We will now move on to the motion and resolution.,b,"finally, Any discussion.","So, as the council members have said, we will now move on to the motion and resolution.",We will now move on to the motion and resolution.,So anything from members?
We will now move on to the motion and resolution.,i,"So, as the council members have said, we will now move on to the motion and resolution.",We will now move on to the motion and resolution.,So anything from members?,"Yes, Council Member Warwick."
So anything from members?,p,We will now move on to the motion and resolution.,We will now move on to the motion and resolution.,"Yes, Council Member Warwick.","Yes, Council Member Warwick."
"Yes, Council Member Warwick.",i,We will now move on to the motion and resolution.,So anything from members?,"Yes, Council Member Warwick.","I just wanted to make a quick comment, That's OK."
"Yes, Council Member Warwick.",i,So anything from members?,"Yes, Council Member Warwick.","I just wanted to make a quick comment, That's OK.","Yeah, So I just you know, with regard to the attack on Governor Shapiro's House and on his family over the weekend: Obviously horrific attack and terrifying."
"I just wanted to make a quick comment, That's OK.",i,"Yes, Council Member Warwick.","Yes, Council Member Warwick.","Yeah, So I just you know, with regard to the attack on Governor Shapiro's House and on his family over the weekend: Obviously horrific attack and terrifying.",I can't imagine how stressful that is for the governor and his wife and their kids.
"Yeah, So I just you know, with regard to the attack on Governor Shapiro's House and on his family over the weekend: Obviously horrific attack and terrifying.",b,"Yes, Council Member Warwick.","I just wanted to make a quick comment, That's OK.",I can't imagine how stressful that is for the governor and his wife and their kids.,"But more than that, I just wanted to note the fact that our president referred to the attacker as just some whack job, as if this was some random situation."
I can't imagine how stressful that is for the governor and his wife and their kids.,i,"I just wanted to make a quick comment, That's OK.","Yeah, So I just you know, with regard to the attack on Governor Shapiro's House and on his family over the weekend: Obviously horrific attack and terrifying.","But more than that, I just wanted to note the fact that our president referred to the attacker as just some whack job, as if this was some random situation.",and it wasn't and it didn't have anything to do with the fact that this is a Jewish governor and that the attack was on the first night of Passover.
"But more than that, I just wanted to note the fact that our president referred to the attacker as just some whack job, as if this was some random situation.",i,"Yeah, So I just you know, with regard to the attack on Governor Shapiro's House and on his family over the weekend: Obviously horrific attack and terrifying.",I can't imagine how stressful that is for the governor and his wife and their kids.,and it wasn't and it didn't have anything to do with the fact that this is a Jewish governor and that the attack was on the first night of Passover.,"to sort of wave it off as just some random situation, while at the same time, you know, actively disappearing from the picture Legal residents in the United States to foreign countries under the claim that they are terrorists, with no evidence whatsoever, totally illegal and totally unconstitutional."
and it wasn't and it didn't have anything to do with the fact that this is a Jewish governor and that the attack was on the first night of Passover.,i,I can't imagine how stressful that is for the governor and his wife and their kids.,"But more than that, I just wanted to note the fact that our president referred to the attacker as just some whack job, as if this was some random situation.","to sort of wave it off as just some random situation, while at the same time, you know, actively disappearing from the picture Legal residents in the United States to foreign countries under the claim that they are terrorists, with no evidence whatsoever, totally illegal and totally unconstitutional.","It's just, it's very scary, And I just wanted to mention it because I know that you know we're all here at city council, we're going about our business, we're doing you know we're going through an election, et cetera, et cetera."
"to sort of wave it off as just some random situation, while at the same time, you know, actively disappearing from the picture Legal residents in the United States to foreign countries under the claim that they are terrorists, with no evidence whatsoever, totally illegal and totally unconstitutional.",i,"But more than that, I just wanted to note the fact that our president referred to the attacker as just some whack job, as if this was some random situation.",and it wasn't and it didn't have anything to do with the fact that this is a Jewish governor and that the attack was on the first night of Passover.,"It's just, it's very scary, And I just wanted to mention it because I know that you know we're all here at city council, we're going about our business, we're doing you know we're going through an election, et cetera, et cetera.","you know what I mean And I just wanted to mention it because I know that you know we're all here at We're going through an election, et cetera, et cetera, and everyone is doing that."
